time_s,velocity_px/s,raw_velocity_px/s
8.95,-309.7488674926997,-241.71295166016998
8.966666666666667,-324.3594331957492,-368.81790161130976
8.983333333333333,-336.70843542193916,-292.1539306640791
9.0,-345.62040518507064,-305.83190917967227
9.016666666666667,-347.32428431037573,-431.127548217752
9.033333333333333,-337.93545481189915,-365.0241851806848
9.05,-317.73605132188294,-284.11674499510303
9.066666666666666,-291.0811351530567,-333.02993774415955
9.083333333333334,-263.9754523045632,-253.74984741209676
9.1,-242.93058698499067,-185.0028991699324
9.116666666666667,-232.8652651315582,-248.84033203123764
9.133333333333333,-234.69114584452632,-157.79113769532148
9.15,-244.75502412527567,-288.87519836424343
9.166666666666666,-255.74221045406375,-206.17561340333202
9.183333333333334,-258.88184650512744,-353.40270996091994
9.2,-248.2081223490688,-319.6163177490416
9.216666666666667,-226.07812989985848,-274.20845031736917
9.233333333333333,-203.48833944699663,-29.137802124025093
9.25,-190.32299474611992,-118.9990997314394
9.266666666666667,-184.6200675969847,-189.22576904295934
9.283333333333333,-175.33330743418273,-419.0769195556879
9.3,-156.81433310099536,-98.15597534179199
9.316666666666666,-135.68576362957995,-61.72943115234726
9.333333333333334,-122.0922145825134,-106.28585815429159
9.35,-119.79009024924972,-44.48432922363534
9.366666666666667,-124.46601890802792,-150.979614257805
9.383333333333333,-127.61365345334657,-234.37614440919302
9.4,-124.12582009866435,-160.0021362304608
9.416666666666666,-117.43586370798396,-68.87397766113672
9.433333333333334,-116.39733305380005,-128.1314849853452
9.45,-130.0866545021649,-144.2504882812582
9.466666666666667,-166.38306023089723,-90.28015136718301
9.483333333333333,-229.0261003627116,-78.66210937500448
9.5,-310.7184749227742,-310.1612091064299
